run_id,cn_file,INP_count_recomputed,INP_count_ice,INP_count_abs_diff,INP_count_rel_diff_display,INP_cn_0_recomputed,INP_cn_0_ice,INP_cn_0_abs_diff,INP_cn_0_rel_diff_display,INP_cn_flush_recomputed,INP_cn_flush_ice,INP_cn_flush_abs_diff,INP_cn_flush_rel_diff_display,dt_inferred_s,t_flush_s,t_exp_s,flow_flush_mean,flow_exp_mean
175,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_175_cn_1sec.txt,561.0,561.0,0.0,0.000000,185.38304786032936,193.404,8.02095213967064,4.147252,0.4376208015754349,0.43,0.007620801575434932,1.772279,1.0,218.0,56.0,2.5156880733944953,3.2423214285714286
176,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_176_cn.txt,1377.0,1377.0,0.0,0.000000,469.16524701873936,469.192,0.026752981260642628,0.005702,0.32230339492909327,0.322,0.00030339492909325916,0.094222,3.0,222.0,54.0,2.5156756756756757,3.261111111111111
176,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_176_cn_1sec.txt,1377.0,1377.0,0.0,0.000000,450.098060579647,469.192,19.093939420353024,4.069536,0.32827545958564347,0.322,0.006275459585643461,1.948900,1.0,218.0,56.0,2.515229357798165,3.277857142857143
177,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_177_cn.txt,2372.0,2372.0,0.0,0.000000,801.3513513513514,801.171,0.1803513513513053,0.022511,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5163513513513514,3.2888888888888888
177,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_177_cn_1sec.txt,2372.0,2372.0,0.0,0.000000,767.9274807100848,801.171,33.2435192899153,4.149366,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.51591743119266,3.3094642857142853
178,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_178_cn.txt,7050.0,7050.0,0.0,0.000000,2364.5815864497736,2364.846,0.2644135502264362,0.011181,1.1813349084465448,1.182,0.0006650915534551771,0.056268,3.0,222.0,54.0,2.5166216216216215,3.312777777777778
178,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_178_cn_1sec.txt,7050.0,7050.0,0.0,0.000000,2315.017513134851,2364.846,49.82848686514899,2.107050,1.1977569279349582,1.182,0.01575692793495831,1.333073,1.0,219.0,55.0,2.516118721461187,3.3221818181818183
179,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_179_cn.txt,850.0,850.0,0.0,0.000000,286.67790893760537,286.678,9.106239463108068e-05,0.000032,0.5368551028077522,0.537,0.00014489719224786146,0.026983,3.0,222.0,54.0,2.517162162162162,3.2944444444444447
179,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_179_cn_1sec.txt,850.0,850.0,0.0,0.000000,280.62066688676134,286.678,6.057333113238656,2.112940,0.5443891953228478,0.537,0.007389195322847764,1.376014,1.0,219.0,55.0,2.5163302752293575,3.304363636363636
180,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_180_cn.txt,3.0,3.0,0.0,0.000000,1.0460251046025104,1.046,2.5104602510372942e-05,0.002400,0.21482277121374865,0.215,0.0001772287862513433,0.082432,3.0,222.0,54.0,2.5162162162162165,3.1866666666666665
180,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_180_cn_1sec.txt,3.0,3.0,0.0,0.000000,1.0240072818295594,1.046,0.021992718170440684,2.102554,0.2178095618397648,0.215,0.0028095618397648014,1.306773,1.0,219.0,55.0,2.5157077625570774,3.1960000000000006
181,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_181_cn.txt,1.0,1.0,0.0,0.000000,0.35081564637782847,0.351,0.00018435362217150697,0.052522,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516081081081081,3.167222222222222
181,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_181_cn_1sec.txt,1.0,1.0,0.0,0.000000,0.33902135834557573,0.351,0.011978641654424249,3.412718,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5157339449541283,3.1603571428571433
182,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_182_cn.txt,4.0,4.0,0.0,0.000000,1.401787278780445,1.402,0.00021272121955484558,0.015173,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.517027027027027,3.1705555555555556
182,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_182_cn_1sec.txt,4.0,4.0,0.0,0.000000,1.3722126929674099,1.402,0.029787307032590027,2.124630,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.5163013698630134,3.18
183,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_183_cn.txt,5.0,5.0,0.0,0.000000,1.747640685075149,1.748,0.00035931492485108407,0.020556,0.10744023636852001,0.107,0.0004402363685200167,0.411436,3.0,222.0,54.0,2.5155405405405404,3.1788888888888884
183,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_183_cn_1sec.txt,5.0,5.0,0.0,0.000000,1.6758840288252055,1.748,0.07211597117479451,4.125628,0.10942515319521448,0.107,0.002425153195214483,2.266498,1.0,218.0,56.0,2.515229357798165,3.1966071428571428
184,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_184_cn.txt,77.0,77.0,0.0,0.000000,26.75933970460469,26.769,0.009660295395306662,0.036088,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515405405405405,3.1972222222222224
184,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_184_cn_1sec.txt,77.0,77.0,0.0,0.000000,25.658113962012663,26.769,1.1108860379873349,4.149897,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.515321100917431,3.215357142857143
185,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_185_cn.txt,392.0,392.0,0.0,0.000000,134.98622589531678,134.963,0.023225895316784317,0.017209,0.32230339492909327,0.322,0.00030339492909325916,0.094222,3.0,222.0,54.0,2.5156756756756757,3.2266666666666666
185,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_185_cn_1sec.txt,392.0,392.0,0.0,0.000000,129.49402631723834,134.963,5.468973682761657,4.052202,0.32826947276275237,0.322,0.006269472762752359,1.947041,1.0,218.0,56.0,2.515275229357798,3.243392857142857
186,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_186_cn.txt,1147.0,1147.0,0.0,0.000000,391.4007848490018,391.401,0.0002151509982013522,0.000055,0.32230339492909327,0.322,0.00030339492909325916,0.094222,3.0,222.0,54.0,2.5156756756756757,3.256111111111111
186,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_186_cn_1sec.txt,1147.0,1147.0,0.0,0.000000,375.18399389412855,391.401,16.217006105871462,4.143323,0.3282874338865585,0.322,0.006287433886558502,1.952619,1.0,218.0,56.0,2.515137614678899,3.275535714285714
187,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_187_cn.txt,3056.0,3056.0,0.0,0.000000,1027.9179280188362,1027.687,0.23092801883626635,0.022471,0.1074229240519927,0.107,0.0004229240519927069,0.395256,3.0,222.0,54.0,2.515945945945946,3.3033333333333332
187,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_187_cn_1sec.txt,3056.0,3056.0,0.0,0.000000,1009.002252091592,1027.687,18.68474790840787,1.818136,0.10891071136846309,0.107,0.0019107113684630889,1.785712,1.0,219.0,55.0,2.5155707762557076,3.3040740740740735
188,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_188_cn.txt,8290.0,8290.0,0.0,0.000000,2763.333333333334,2762.719,0.6143333333338887,0.022237,0.42966861807830703,0.43,0.00033138192169296365,0.077066,3.0,222.0,54.0,2.516081081081081,3.333333333333333
188,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_188_cn_1sec.txt,8290.0,8290.0,0.0,0.000000,2704.2896754199965,2762.719,58.429324580003595,2.114921,0.4356428454738524,0.43,0.005642845473852409,1.312290,1.0,219.0,55.0,2.515570776255707,3.344181818181819
189,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_189_cn.txt,866.0,866.0,0.0,0.000000,291.729829880411,291.746,0.016170119588991838,0.005543,0.5369127516778524,0.537,8.724832214768163e-05,0.016247,3.0,222.0,54.0,2.5168918918918917,3.2983333333333333
189,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_189_cn_1sec.txt,866.0,866.0,0.0,0.000000,285.58865560074753,291.746,6.157344399252452,2.110515,0.5443658138268918,0.537,0.007365813826891721,1.371660,1.0,219.0,55.0,2.5164383561643833,3.3079999999999994
190,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_190_cn.txt,4.0,4.0,0.0,0.000000,1.394700139470014,1.395,0.00029986052998598467,0.021495,0.10738831615120276,0.107,0.0003883161512027583,0.362912,3.0,222.0,54.0,2.5167567567567564,3.1866666666666665
190,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_190_cn_1sec.txt,4.0,4.0,0.0,0.000000,1.3650324195199632,1.395,0.029967580480036782,2.148214,0.10888699344863259,0.107,0.0018869934486325929,1.763545,1.0,219.0,55.0,2.5161187214611864,3.1967272727272733
191,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_191_cn.txt,6.0,6.0,0.0,0.000000,2.108592514496573,2.108,0.0005925144965730489,0.028108,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516486486486486,3.161666666666667
191,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_191_cn_1sec.txt,6.0,6.0,0.0,0.000000,2.0638651608094936,2.108,0.044134839190506536,2.093683,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.515981735159817,3.1714545454545457
192,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_192_cn.txt,9.0,9.0,0.0,0.000000,3.158448850675557,3.16,0.001551149324443113,0.049087,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5164864864864867,3.166111111111111
192,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_192_cn_1sec.txt,9.0,9.0,0.0,0.000000,3.02979296414745,3.16,0.13020703585255022,4.120476,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.515733944954128,3.1826785714285712
193,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_193_cn.txt,22.0,22.0,0.0,0.000000,7.701732889900229,7.703,0.001267110099771429,0.016450,0.10742869420422192,0.107,0.0004286942042219244,0.400649,3.0,222.0,54.0,2.515810810810811,3.1738888888888885
193,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_193_cn_1sec.txt,22.0,22.0,0.0,0.000000,7.382963252978355,7.703,0.3200367470216454,4.154703,0.10941318064116126,0.107,0.002413180641161264,2.255309,1.0,218.0,56.0,2.515504587155963,3.1926785714285715
194,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_194_cn.txt,81.0,81.0,0.0,0.000000,28.124999999999996,28.123,0.001999999999995339,0.007112,0.10741138560687434,0.107,0.00041138560687434267,0.384473,3.0,222.0,54.0,2.516216216216216,3.2
194,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_194_cn_1sec.txt,81.0,81.0,0.0,0.000000,26.956569970602917,28.123,1.166430029397084,4.147602,0.10941118547019459,0.107,0.002411185470194588,2.253444,1.0,218.0,56.0,2.515550458715596,3.219464285714286
195,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_195_cn.txt,333.0,333.0,0.0,0.000000,114.62994836488814,114.637,0.00705163511186413,0.006151,0.10744600838078867,0.107,0.0004460083807886761,0.416830,3.0,222.0,54.0,2.515405405405405,3.2277777777777774
195,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_195_cn_1sec.txt,333.0,333.0,0.0,0.000000,109.88285761425509,114.637,4.754142385744913,4.147127,0.10943912448700412,0.107,0.0024391244870041184,2.279556,1.0,218.0,56.0,2.514908256880734,3.2469642857142853
196,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_196_cn.txt,825.0,825.0,0.0,0.000000,279.94570749915164,280.12,0.17429250084836667,0.062221,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.514594594594594,3.2744444444444447
196,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_196_cn_1sec.txt,825.0,825.0,0.0,0.000000,274.17746759720836,280.12,5.942532402791642,2.121424,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.5145871559633024,3.2825454545454544
197,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_197_cn.txt,1803.0,1803.0,0.0,0.000000,606.0504201680673,606.22,0.16957983193276505,0.027973,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5158108108108106,3.3055555555555554
197,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_197_cn_1sec.txt,1803.0,1803.0,0.0,0.000000,593.3848938621031,606.22,12.8351061378969,2.117236,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.5153881278538814,3.3147272727272723
198,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_198_cn.txt,3482.0,3482.0,0.0,0.000000,1161.2472903118228,1161.247,0.0002903118227095547,0.000025,0.10742869420422192,0.107,0.0004286942042219244,0.400649,3.0,222.0,54.0,2.515810810810811,3.331666666666666
198,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_198_cn_1sec.txt,3482.0,3482.0,0.0,0.000000,1136.670293797606,1161.247,24.576706202394007,2.116406,0.10892059688487093,0.107,0.001920596884870937,1.794950,1.0,219.0,55.0,2.5153424657534242,3.3418181818181822
199,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_199_cn.txt,390.0,390.0,0.0,0.000000,131.31313131313135,131.306,0.007131313131338857,0.005431,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515810810810811,3.2999999999999994
199,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_199_cn_1sec.txt,390.0,390.0,0.0,0.000000,127.32615083251713,131.306,3.9798491674828824,3.030973,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5149082568807333,3.2817857142857143
200,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_200_cn.txt,6.0,6.0,0.0,0.000000,2.0953378732320584,2.096,0.0006621267679416398,0.031590,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516891891891891,3.1816666666666666
200,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_200_cn_1sec.txt,6.0,6.0,0.0,0.000000,2.0124098608083183,2.096,0.08359013919168179,3.988079,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5161467889908256,3.1944642857142855
201,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_201_cn.txt,1.0,1.0,0.0,0.000000,0.35155563367902964,0.351,0.0005556336790296657,0.158300,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5159459459459455,3.160555555555556
201,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_201_cn_1sec.txt,1.0,1.0,0.0,0.000000,0.33696506795462206,0.351,0.014034932045377924,3.998556,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5154128440366974,3.179642857142857
202,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_202_cn.txt,2.0,2.0,0.0,0.000000,0.7028641714988577,0.703,0.00013582850114224332,0.019321,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5145945945945947,3.161666666666667
202,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_202_cn_1sec.txt,2.0,2.0,0.0,0.000000,0.6738544474393532,0.703,0.02914555256064677,4.145882,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5148165137614673,3.1799999999999997
203,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_203_cn.txt,12.0,12.0,0.0,0.000000,4.195804195804196,4.196,0.00019580419580389474,0.004666,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.513108108108108,3.1777777777777776
203,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_203_cn_1sec.txt,12.0,12.0,0.0,0.000000,4.0236950933273725,4.196,0.1723049066726272,4.106409,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.513440366972477,3.195357142857143
204,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_204_cn.txt,59.0,59.0,0.0,0.000000,20.496786520757336,20.507,0.010213479242665358,0.049805,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.513243243243243,3.1983333333333333
204,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_204_cn_1sec.txt,59.0,59.0,0.0,0.000000,19.656838247542893,20.507,0.8501617524571081,4.145715,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5128899082568803,3.2158928571428573
205,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_205_cn.txt,191.0,191.0,0.0,0.000000,65.51191905333562,65.508,0.003919053335621925,0.005983,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5129729729729724,3.2394444444444446
205,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_205_cn_1sec.txt,191.0,191.0,0.0,0.000000,64.11906227270184,65.508,1.3889377272981562,2.120257,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.5130733944954122,3.2496363636363634
206,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_206_cn.txt,489.0,489.0,0.0,0.000000,166.2134602311353,166.185,0.028460231135284175,0.017126,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5137837837837838,3.268888888888889
206,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_206_cn_1sec.txt,489.0,489.0,0.0,0.000000,162.66563175694407,166.185,3.5193682430559363,2.117741,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.513287671232876,3.2794545454545454
207,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_207_cn.txt,1343.0,1343.0,0.0,0.000000,452.3408555069047,452.392,0.05114449309530755,0.011305,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.514459459459459,3.2988888888888885
207,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_207_cn_1sec.txt,1343.0,1343.0,0.0,0.000000,442.82024509534557,452.392,9.571754904654426,2.115810,0.0,0.0,0.0,NA(denominator=0),1.0,219.0,55.0,2.513835616438356,3.3085454545454533
208,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_208_cn.txt,2855.0,2855.0,0.0,0.000000,950.2413047096023,950.136,0.10530470960236471,0.011083,0.10744023636852001,0.107,0.0004402363685200167,0.411436,3.0,222.0,54.0,2.5155405405405404,3.338333333333333
208,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_208_cn_1sec.txt,2855.0,2855.0,0.0,0.000000,929.9674267100978,950.136,20.168573289902156,2.122704,0.10895026420439075,0.107,0.0019502642043907475,1.822677,1.0,219.0,55.0,2.5146575342465747,3.3490909090909087
209,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_209_cn.txt,277.0,277.0,0.0,0.000000,93.29740653418659,93.292,0.005406534186590761,0.005795,0.10746910263299302,0.107,0.00046910263299301813,0.438414,3.0,222.0,54.0,2.514864864864865,3.2988888888888885
209,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_209_cn_1sec.txt,277.0,277.0,0.0,0.000000,91.31868131868134,93.292,1.9733186813186592,2.115207,0.10895026420439072,0.107,0.0019502642043907198,1.822677,1.0,219.0,55.0,2.514657534246575,3.309090909090908
210,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_210_cn.txt,1.0,1.0,0.0,0.000000,0.3493449781659389,0.349,0.00034497816593892505,0.098848,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515810810810811,3.1805555555555554
210,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_210_cn_1sec.txt,1.0,1.0,0.0,0.000000,0.33491487580240026,0.349,0.014085124197599719,4.035852,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.515366972477064,3.1991071428571423
211,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_211_cn.txt,1.0,1.0,0.0,0.000000,0.3516792685071215,0.352,0.0003207314928784788,0.091117,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515810810810811,3.1594444444444445
211,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_211_cn_1sec.txt,1.0,1.0,0.0,0.000000,0.3369839932603201,0.352,0.015016006739679899,4.265911,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.514908256880734,3.179464285714286
212,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_212_cn.txt,1.0,1.0,0.0,0.000000,0.35056967572305003,0.351,0.0004303242769499449,0.122600,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5144594594594594,3.1694444444444443
212,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_212_cn_1sec.txt,1.0,1.0,0.0,0.000000,0.33626632292775877,0.351,0.014733677072241214,4.197629,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.514495412844036,3.1862500000000002
213,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_213_cn.txt,12.0,12.0,0.0,0.000000,4.195804195804196,4.197,0.0011958041958042287,0.028492,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5152702702702703,3.1777777777777776
213,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_213_cn_1sec.txt,12.0,12.0,0.0,0.000000,4.02257109335717,4.197,0.17442890664282995,4.156038,0.0,0.0,0.0,NA(denominator=0),1.0,218.0,56.0,2.5147247706422013,3.19625
214,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_214_cn.txt,52.0,52.0,0.0,0.000000,17.971315016416106,17.968,0.003315016416106431,0.018450,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5101351351351346,3.215
